org_id,name
o11773,Vcreatek Consulting Services Pvt. Ltd.
o11774,Vectara
o11775,Vectara Inc.
o11776,Vectify AI
o11777,Vector Institute
o11778,Vector Institute for Artificial Intelligence
o11779,Vector Research
o11780,Vectorize
o11781,Vedantu Innovations Pvt. Ltd.
o11782,Vedas College
o11783,Veermata Jijabai Technological Institute
o11784,Vela Partners
o11785,Vellore Institute of Technology
o11786,Venera AI
o11787,VerilogCoder
o11788,Verily Life Sciences
o11789,Verim
o11790,Verint Systems
o11791,Verint Systems Inc.
o11792,Verisk Analytics
o11793,Verisk Analytics Inc.
o11794,Verisk Inc.
o11795,Verita International School
o11796,Veritree
o11797,Verizon Communications
o11798,Verizon Media
o11799,Verloop
o11800,Vernacular AI
o11801,Verse Innovation Labs
o11802,Verses Research Lab
o11803,Verta
o11804,Vertaix
o11805,Vertica Inc.
o11806,Vessl AI
o11807,Veterans Affairs
o11808,Veterans Affairs Health Care System
o11809,Veterans Affairs Maryland Healthcare System
o11810,Veterans Health Administration
o11811,Vextex AI
o11812,Viadrina European University
o11813,Vicomtech
o11814,Victoria University
o11815,Victorian Institute of Forensic Medicine
o11816,Vidyasirimedhi Institute of Science and Technology
o11817,Vidyavardhaka College of Engineering
o11818,Vienna University of Economics and Business
o11819,Vienna University of Technology
o11820,VietAI
o11821,Vietnam Academy of Pediatrics
o11822,Vietnam Academy of Pediatrics University
o11823,Vietnam Academy of Science and Technology
o11824,Vietnam Artificial Intelligence System
o11825,Vietnam Institute of Technology
o11826,Vietnam Judicial Academy
o11827,Vietnam Maritime University
o11828,Vietnam National University
o11829,Vietnam National University Ho Chi Minh City
o11830,"Vietnam National University, Hanoi"
o11831,"Vietnam National University, Ho Chi Minh City"
o11832,Vietnamese Academy of Science and Technology
o11833,Vietnamese Artificial Intelligence Research Institute
o11834,Viettel
o11835,Viewpoint School
o11836,Viewpoints AI
o11837,Vijayawada Institute of Information Technology
o11838,Vijil
o11839,Vikhr
o11840,Villanova University
o11841,Vilnius Gediminas Technical University
o11842,Vilnius University
o11843,VinBigData
o11844,VinBrain
o11845,VinUniversity
o11846,Vinai Research
o11847,Vinaseco JSC
o11848,Vinces Consulting
o11849,Vingroup
o11850,Vinija
o11851,Vinija AI
o11852,Vipshop China Co. Ltd.
o11853,Virginia Commonwealth University
o11854,Virginia Community College System
o11855,Virginia Polytechnic Institute and State University
o11856,Virginia Tech
o11857,Virtual Reality Medical Center
o11858,Virtue AI
o11859,Virtusa Pvt. Ltd.
o11860,Visa Inc.
o11861,Viseo
o11862,Vishakha Research
o11863,Vishwakarma Institute of Technology
o11864,Visiativ
o11865,VisioScientiae S.r.l.
o11866,Vision AI Labs
o11867,Vision Systems Inc.
o11868,Vismart Ltd.
o11869,Vista Consulting LLC
o11870,Vistec
o11871,Vistec Electron Beam
o11872,Visual Research Institute
o11873,VisualQA
o11874,Visvesvaraya College of Engineering
o11875,Visvesvaraya National Institute of Technology
o11876,Viv Labs
o11877,Vivekanand Education Society's Institute of Technology
o11878,Vividity Tech
o11879,Vivo
o11880,Vivoka
o11881,Vivum AI
o11882,Vizuara
o11883,Vizuara AI Labs
o11884,Vizzhy Inc
o11885,Vocal Engineering Technologies Limited
o11886,Vocaliq Ltd.
o11887,Voctiv R&D d.o.o.
o11888,Vodafone
o11889,Voice and Speech Systems
o11890,VoiceAI Technologies
o11891,VoiceAI Technologies Co. Ltd.
o11892,VoiceDeck Technologies
o11893,VoiceLab
o11894,VoiceLab AI
o11895,VoicePing Inc.
o11896,Voicera
o11897,Voicezen
o11898,Voise Inc
o11899,Voith Hydro
o11900,Voize GmbH
o11901,Volgograd State Technical University
o11902,Volkswagen
o11903,Volkswagen AG
o11904,Volkswagen Group
o11905,Volvo Cars
o11906,Volvo Construction Equipment
o11907,Volvo Group
o11908,Votee AI
o11909,Votee Limited
o11910,Voxcroft Analytics
o11911,VoxelCloud Inc.
o11912,Voxygen
o11913,Vrije Universiteit
o11914,Vrije Universiteit Brussel (VUB)
o11915,Vulab AI
o11916,Vuno Inc.
o11917,Vyatka State University
o11918,Vytautas Magnus University
o11919,W.J. Kolff Institute
o11920,"W.W. Grainger, Inc."
o11921,WASDI
o11922,WASP Media Language
o11923,WISE (Web Intelligence and Social Enterprise) Research Group
o11924,WL Research
o11925,WLUPer Ltd.
o11926,WS AI Labs
o11927,WSL Institute for Snow and Avalanche Research
o11928,WWP High School
o11929,Wadhwani AI
o11930,Wadhwani School of Data Science and AI
o11931,Wageningen University
o11932,Wageningen University & Research
o11933,Wake Forest Baptist Medical Center
o11934,Wake Forest University
o11935,Wal Yan Respiratory Research Centre
o11936,Walailak University
o11937,Walchand College of Engineering
o11938,Walchand Institute of Technology
o11939,Wales Hospital
o11940,Walgreens
o11941,Walgreens Boots Alliance
o11942,Walled AI
o11943,Walmart
o11944,Walmart Labs
o11945,Walter Sisulu University
o11946,Walter and Eliza Hall Institute of Medical Research
o11947,Walter de Gruyter GmbH
o11948,Wand AI
o11949,Wand.ai
o11950,WanerMedia
o11951,Wangfang Data
o11952,Wanshi Antecedence Digital Intelligence Traffic Technology Co. Ltd
o11953,Warneford Hospital
o11954,WarnerMedia
o11955,Warren E. Hyde Middle School
o11956,Warsaw University of Technology
o11957,Waseda University
o11958,Washington State University
o11959,Washington University
o11960,Washington and Lee University
o11961,Watchdog for Accuracy in News Reporting Japan
o11962,Water Resources Research Center
o11963,Wattpad
o11964,Wayfair
o11965,Waymo LLC
o11966,Wayne State University
o11967,Wayve
o11968,We the Curious
o11969,WeChat
o11970,WeChat AI
o11971,WeCo AI
o11972,WeDon Education Technologies
o11973,WeRide.ai
o11974,WeWork
o11975,Weak Supervision
o11976,Weakly Supervised NLP Group
o11977,Weavel Inc.
o11978,Weaviate
o11979,Web and Internet Science Group
o11980,WebSpellChecker LLC
o11981,Webank Co. Ltd
o11982,Webank Co. Ltd.
o11983,"Webank Co., Ltd."
o11984,Webb Schools
o11985,Weblinx
o11986,WebsoSanh
o11987,Webtoon AI
o11988,Wedoctor Cloud
o11989,Weierstrass Institute for Applied Analysis and Stochastics
o11990,Weill Cornell Medical College
o11991,Weill Cornell Medicine
o11992,Weinberg College of Arts and Sciences
o11993,Weir Group PLC
o11994,Weiyang College
o11995,Weizenbaum Institute
o11996,Weizenbaum Institute for the Networked Society
o11997,Weizmann Institute of Science
o11998,Wellbeing Services County of North Savo
o11999,Wellbeing Services County of Southwest
o12000,Wellcome Centre for Human Neuroimaging
o12001,Wellcome/EPSRC Centre for Interventional and Surgical Sciences
o12002,Wellesley College
o12003,Wells Fargo
o12004,Wenbo Zhuiyi
o12005,Wenet Community
o12006,Wenet Open Source Community
o12007,Wenonah Rock Pty Ltd
o12008,Wenzhou Academy of Agricultural Sciences
o12009,Wenzhou Medical University
o12010,Wenzhou University
o12011,West Bengal National University of Juridical Sciences
o12012,West Bengal University of Technology
o12013,West China Hospital
o12014,West German Cancer Center
o12015,West University of Timișoara
o12016,West Virginia State University
o12017,West Virginia University
o12018,West Windsor-Plainsboro High School
o12019,Western Digital Corporation
o12020,Western Governors University
o12021,Western Institute for Endangered Language Documentation
o12022,Western Kentucky University
o12023,Western Michigan University
o12024,Western Sydney University
o12025,Western University
o12026,Western Washington University
o12027,Westlake University
o12028,"Westlake Xinchen Technology Co., Ltd."
o12029,Westmead Hospital
o12030,Westminster University
o12031,Weston High School
o12032,Westview High School
o12033,Westwood High School
o12034,Wesure Inc.
o12035,Whirlpool Corporation
o12036,Whisper AI
o12037,Whissle AI
o12038,Whistle Inc.
o12039,Whitebox
o12040,Whittaker Corporation
o12041,Wichita State University
o12042,Widebot
o12043,Widyagama Malang University
o12044,Wikimedia Deutschland
o12045,Wikimedia Deutschland e. V.
o12046,Wikimedia Foundation
o12047,Wild Moose
o12048,Wildberries
o12049,Wilfrid Laurier University
o12050,Willamette Dental Group
o12051,William Beaumont University
o12052,William Fremd High School
o12053,William Harvey Research Institute
o12054,Williams College
o12055,Wilton E. Scott Institute for Energy Innovation
o12056,"Wind Information Co., Ltd."
o12057,Winning Health AI Research
o12058,Winona State University
o12059,Winterlight Labs
o12060,Winterlight Labs Inc
o12061,Winterwell Associates
o12062,Wipro
o12063,Wipro Limited
o12064,Wireless Signal Processing and Network Laboratory
o12065,Wisdom Way
o12066,Wisecube AI
o12067,Wisenut Inc.
o12068,Wisers
o12069,Wisers Information Limited
o12070,"Wisers Information Technology Co., Ltd."
o12071,Wisesight
o12072,"Wisesoft Co., Ltd."
o12073,Wiseyak
o12074,Wisights
o12075,Wolfram Institute
o12076,Wolfram Research
o12077,Wolfson Institute of Biomedical Research
o12078,Wollo University
o12079,Wonder Technology SRL
o12080,Wondeur AI
o12081,Wonkwang University
o12082,Woosong University
o12083,Worcester Art Museum
o12084,Worcester Polytechnic Institute
o12085,Wordcraft
o12086,Workday Inc.
o12087,"Workday, Inc."
o12088,Works Applications Lab
o12089,World Bank
o12090,World Intellectual Property Organization
o12091,World Islamic Sciences and Education University
o12092,World Meteorological Organization
o12093,World Resources Institute
o12094,World University of Bangladesh
o12095,World Wide Fund for Nature
o12096,World Wide Technology
o12097,World Wide Web Consortium (W3C)
o12098,Worldline
o12099,Wormpex AI
o12100,Worte Sprachanalyse GmbH
o12101,Wrexham University
o12102,Wright State University
o12103,Writer Inc
o12104,Writer.com
o12105,Writesonic
o12106,Wroclaw University of Science and Technology
o12107,Wrocław Medical University
o12108,Wrocław University
o12109,Wrocław University of Technology
o12110,Wu Tsai Institute
o12111,Wudao Technology
o12112,Wuhan Hospital for Psychotherapy
o12113,Wuhan Mental Health Center
o12114,Wuhan National Laboratory for Optoelectronics
o12115,Wuhan Research Institute of Posts and Telecommunications
o12116,Wuhan Second Ship Design and Research Institute
o12117,Wuhan Textile University
o12118,Wuhan University
o12119,Wuhan University of Engineering and Perception
